qid	docid	in_dense	in_bm25	dense_rank	bm25_rank
Q-0071	CASE-001618	0	1	0	22
Q-0071	CASE-001852	0	1	0	23
Q-0071	CASE-002307	0	1	0	24
Q-0071	CASE-001847	0	1	0	26
Q-0071	CASE-001821	0	1	0	27
Q-0071	CASE-002276	0	1	0	28
Q-0071	CASE-001528	0	1	0	29
Q-0071	CASE-002110	0	1	0	30
Q-0071	CASE-001895	0	1	0	31
Q-0071	CASE-001941	0	1	0	32
Q-0071	CASE-001521	0	1	0	33
Q-0071	CASE-001644	0	1	0	35
Q-0071	CASE-001544	0	1	0	36
Q-0071	CASE-002114	0	1	0	37
Q-0071	CASE-001680	0	1	0	38
Q-0071	CASE-001564	0	1	0	39
Q-0071	CASE-001813	0	1	0	40
Q-0071	CASE-001942	0	1	0	41
Q-0071	CASE-002476	0	1	0	43
Q-0071	CASE-001579	0	1	0	46
Q-0071	CASE-002507	0	1	0	47
Q-0071	CASE-002278	0	1	0	48
Q-0071	CASE-002438	0	1	0	49
Q-0071	CASE-001930	0	1	0	50
Q-0072	CASE-001557	1	0	22	0
Q-0072	CASE-001713	1	1	23	44
Q-0072	CASE-002350	1	1	24	36
Q-0072	CASE-002446	1	0	25	0
Q-0072	CASE-001926	1	0	26	0
Q-0072	CASE-001585	1	0	28	0
Q-0072	CASE-001697	1	0	31	0
Q-0072	CASE-001528	1	0	32	0
Q-0072	CASE-001690	1	0	33	0
Q-0072	CASE-002393	1	1	34	33
Q-0072	CASE-002382	1	0	35	0
Q-0072	CASE-001647	1	0	36	0
Q-0072	CASE-001695	1	0	37	0
Q-0072	CASE-002163	1	0	38	0
Q-0072	CASE-001828	1	0	39	0
Q-0072	CASE-001802	1	1	40	27
Q-0072	CASE-001648	1	0	41	0
Q-0072	CASE-001510	1	0	42	0
Q-0072	CASE-001636	1	0	43	0
Q-0072	CASE-001672	1	0	44	0
Q-0072	CASE-001678	1	1	45	47
Q-0072	CASE-001869	1	0	46	0
Q-0072	CASE-001608	1	0	47	0
Q-0072	CASE-002311	1	0	48	0
Q-0072	CASE-001482	1	0	49	0
Q-0072	CASE-002328	1	0	50	0
Q-0072	CASE-002306	0	1	0	22
Q-0072	CASE-001829	0	1	0	23
Q-0072	CASE-002192	0	1	0	24
Q-0072	CASE-002174	0	1	0	25
Q-0072	CASE-001527	0	1	0	28
Q-0072	CASE-001794	0	1	0	31
Q-0072	CASE-002078	0	1	0	32
Q-0072	CASE-002210	0	1	0	34
Q-0072	CASE-001769	0	1	0	35
Q-0072	CASE-001810	0	1	0	37
Q-0072	CASE-002375	0	1	0	38
Q-0072	CASE-002404	0	1	0	39
Q-0072	CASE-001832	0	1	0	40
Q-0072	CASE-002453	0	1	0	41
Q-0072	CASE-002489	0	1	0	42
Q-0072	CASE-002176	0	1	0	43
Q-0072	CASE-001743	0	1	0	45
Q-0072	CASE-001714	0	1	0	46
Q-0072	CASE-002237	0	1	0	48
Q-0072	CASE-002263	0	1	0	49
Q-0072	CASE-002144	0	1	0	50
Q-0073	CASE-700333	1	0	21	0
Q-0073	CASE-302131	1	0	22	0
Q-0073	CASE-300664	1	0	23	0
Q-0073	CASE-301022	1	0	24	0
Q-0073	CASE-300011	1	1	25	23
Q-0073	CASE-301738	1	0	26	0
Q-0073	CASE-301412	1	0	27	0
Q-0073	CASE-300276	1	0	28	0
Q-0073	CASE-700091	1	0	29	0
Q-0073	CASE-301877	1	0	30	0
Q-0073	CASE-300414	1	0	31	0
Q-0073	CASE-301423	1	0	32	0
Q-0073	CASE-700204	1	0	33	0
Q-0073	CASE-700341	1	0	34	0
Q-0073	CASE-700027	1	0	35	0
Q-0073	CASE-300050	1	1	36	43
Q-0073	CASE-700299	1	0	37	0
Q-0073	CASE-300476	1	0	38	0
Q-0073	CASE-300679	1	0	39	0
Q-0073	CASE-700066	1	0	40	0
Q-0073	CASE-301411	1	0	41	0
Q-0073	CASE-700037	1	0	42	0
Q-0073	CASE-700253	1	0	43	0
Q-0073	CASE-302138	1	0	44	0
Q-0073	CASE-300665	1	0	45	0
Q-0073	CASE-301406	1	0	46	0
Q-0073	CASE-300462	1	0	47	0
Q-0073	CASE-300944	1	0	48	0
Q-0073	CASE-301007	1	1	49	22
Q-0073	CASE-301824	1	0	50	0
Q-0073	CASE-300629	0	1	0	21
Q-0073	CASE-301500	0	1	0	24
Q-0073	CASE-300489	0	1	0	25
Q-0073	CASE-700162	0	1	0	26
Q-0073	CASE-300328	0	1	0	27
Q-0073	CASE-300802	0	1	0	28
Q-0073	CASE-300963	0	1	0	29
Q-0073	CASE-301047	0	1	0	30
Q-0073	CASE-300341	0	1	0	31
Q-0073	CASE-300043	0	1	0	32
Q-0073	CASE-300002	0	1	0	33
Q-0073	CASE-700475	0	1	0	34
Q-0073	CASE-302126	0	1	0	35
Q-0073	CASE-301707	0	1	0	36
Q-0073	CASE-300598	0	1	0	37
Q-0073	CASE-302051	0	1	0	38
Q-0073	CASE-700232	0	1	0	39
Q-0073	CASE-301226	0	1	0	40
Q-0073	CASE-300644	0	1	0	41
Q-0073	CASE-300699	0	1	0	42
Q-0073	CASE-301249	0	1	0	44
Q-0073	CASE-301920	0	1	0	45
Q-0073	CASE-300590	0	1	0	46
Q-0073	CASE-300888	0	1	0	47
Q-0073	CASE-300667	0	1	0	48
Q-0073	CASE-000039	0	1	0	49
Q-0073	CASE-301577	0	1	0	50
Q-0074	CASE-301341	1	1	21	30
Q-0074	CASE-300933	1	0	23	0
Q-0074	CASE-300368	1	0	24	0
Q-0074	CASE-300515	1	0	25	0
Q-0074	CASE-302099	1	0	26	0
Q-0074	CASE-301352	1	0	28	0
Q-0074	CASE-300353	1	0	29	0
Q-0074	CASE-302024	1	0	30	0
Q-0074	CASE-301175	1	0	31	0
Q-0074	CASE-301638	1	1	32	26
Q-0074	CASE-300125	1	0	33	0
Q-0074	CASE-301330	1	0	34	0
Q-0074	CASE-301235	1	0	35	0
Q-0074	CASE-302044	1	0	36	0
Q-0074	CASE-000564	1	1	37	34
Q-0074	CASE-300890	1	0	38	0
Q-0074	CASE-300641	1	0	39	0
Q-0074	CASE-300035	1	0	40	0
Q-0074	CASE-301918	1	0	41	0
Q-0074	CASE-301798	1	0	42	0
Q-0074	CASE-300352	1	0	43	0
Q-0074	CASE-300501	1	0	44	0
Q-0074	CASE-302080	1	0	45	0
Q-0074	CASE-300888	1	0	46	0
Q-0074	CASE-301827	1	1	47	36
Q-0074	CASE-301550	1	0	48	0
Q-0074	CASE-300809	1	0	49	0
Q-0074	CASE-700148	0	1	0	21
Q-0074	CASE-302008	0	1	0	22
Q-0074	CASE-302174	0	1	0	23
Q-0074	CASE-302037	0	1	0	24
Q-0074	CASE-301357	0	1	0	25
Q-0074	CASE-301738	0	1	0	27
Q-0074	CASE-300141	0	1	0	28
Q-0074	CASE-300589	0	1	0	29
Q-0074	CASE-700819	0	1	0	31
Q-0074	CASE-300777	0	1	0	32
Q-0074	CASE-500638	0	1	0	33
Q-0074	CASE-300811	0	1	0	37
Q-0074	CASE-300843	0	1	0	38
Q-0074	CASE-30005	0	1	0	39
Q-0074	CASE-300188	0	1	0	40
Q-0074	CASE-300938	0	1	0	41
Q-0074	CASE-302184	0	1	0	42
Q-0074	CASE-301715	0	1	0	43
Q-0074	CASE-701297	0	1	0	44
Q-0074	CASE-301489	0	1	0	45
Q-0074	CASE-000113	0	1	0	46
Q-0074	CASE-301952	0	1	0	47
Q-0074	CASE-301857	0	1	0	48
Q-0074	CASE-300539	0	1	0	49
Q-0074	CASE-302155	0	1	0	50
Q-0075	CASE-301186	1	0	21	0
Q-0075	CASE-301848	1	0	22	0
Q-0075	CASE-301310	1	0	23	0
Q-0075	CASE-300584	1	1	24	31
Q-0075	CASE-300002	1	1	25	42
Q-0075	CASE-301412	1	0	27	0
Q-0075	CASE-301206	1	1	28	37
Q-0075	CASE-300549	1	0	29	0
Q-0075	CASE-301476	1	0	30	0
Q-0075	CASE-301704	1	0	31	0
Q-0075	CASE-300810	1	0	34	0
Q-0075	CASE-300089	1	0	35	0
Q-0075	CASE-301624	1	0	36	0
Q-0075	CASE-300568	1	1	37	25
Q-0075	CASE-300671	1	0	38	0
Q-0075	CASE-300228	1	0	39	0
Q-0075	CASE-301543	1	0	40	0
Q-0075	CASE-301973	1	1	41	33
Q-0075	CASE-301395	1	0	42	0
Q-0075	CASE-301494	1	0	43	0
Q-0075	CASE-301531	1	1	44	21
Q-0075	CASE-300571	1	0	45	0
Q-0075	CASE-300940	1	1	46	34
Q-0075	CASE-301625	1	1	47	29
Q-0075	CASE-300795	1	0	48	0
Q-0075	CASE-300579	1	0	49	0
Q-0075	CASE-300058	1	0	50	0
Q-0075	CASE-300111	0	1	0	22
Q-0075	CASE-302181	0	1	0	27
Q-0075	CASE-300553	0	1	0	28
Q-0075	CASE-300030	0	1	0	30
Q-0075	CASE-301982	0	1	0	32
Q-0075	CASE-301158	0	1	0	35
Q-0075	CASE-300046	0	1	0	36
Q-0075	CASE-301026	0	1	0	38
Q-0075	CASE-301472	0	1	0	39
Q-0075	CASE-700912	0	1	0	41
Q-0075	CASE-301288	0	1	0	43
Q-0075	CASE-700335	0	1	0	44
Q-0075	CASE-300909	0	1	0	45
Q-0075	CASE-700256	0	1	0	46
Q-0075	CASE-301237	0	1	0	47
Q-0075	CASE-300345	0	1	0	48
Q-0075	CASE-300062	0	1	0	49
Q-0075	CASE-301021	0	1	0	50
Q-0076	CASE-301245	1	0	21	0
Q-0076	CASE-302085	1	0	22	0
Q-0076	CASE-301644	1	0	23	0
Q-0076	CASE-300357	1	1	24	32
Q-0076	CASE-300485	1	0	25	0
Q-0076	CASE-300048	1	0	26	0
Q-0076	CASE-300323	1	0	27	0
Q-0076	CASE-300319	1	0	29	0
Q-0076	CASE-300839	1	0	30	0
Q-0076	CASE-301348	1	1	32	23
Q-0076	CASE-300510	1	0	33	0
Q-0076	CASE-300781	1	0	34	0
Q-0076	CASE-300080	1	0	35	0
Q-0076	CASE-000941	1	0	36	0
Q-0076	CASE-300672	1	1	37	22
Q-0076	CASE-300074	1	0	38	0
Q-0076	CASE-301775	1	0	39	0
Q-0076	CASE-300258	1	0	40	0
Q-0076	CASE-301569	1	1	41	50
Q-0076	CASE-300356	1	0	42	0
Q-0076	CASE-301681	1	0	43	0
Q-0076	CASE-301570	1	0	44	0
Q-0076	CASE-300799	1	0	45	0
Q-0076	CASE-300308	1	1	46	46
Q-0076	CASE-300099	1	0	47	0
Q-0076	CASE-300493	1	0	49	0
Q-0076	CASE-301419	1	0	50	0
Q-0076	CASE-301816	0	1	0	21
Q-0076	CASE-301686	0	1	0	24
Q-0076	CASE-2000002	0	1	0	25
Q-0076	CASE-600289	0	1	0	26
Q-0076	CASE-300292	0	1	0	27
Q-0076	CASE-300253	0	1	0	28
Q-0076	CASE-300924	0	1	0	30
Q-0076	CASE-301376	0	1	0	31
Q-0076	CASE-300437	0	1	0	33
Q-0076	CASE-300783	0	1	0	34
Q-0076	CASE-300948	0	1	0	35
Q-0076	CASE-300583	0	1	0	36
Q-0076	CASE-301568	0	1	0	37
Q-0076	CASE-301526	0	1	0	38
Q-0076	CASE-301674	0	1	0	40
Q-0076	CASE-300970	0	1	0	41
Q-0076	CASE-000224	0	1	0	42
Q-0076	CASE-300002	0	1	0	43
Q-0076	CASE-800291	0	1	0	47
Q-0076	CASE-700317	0	1	0	48
Q-0077	CASE-300615	1	1	21	38
Q-0077	CASE-301486	1	0	23	0
Q-0077	CASE-300550	1	0	24	0
Q-0077	CASE-301297	1	0	25	0
Q-0077	CASE-300839	1	0	26	0
Q-0077	CASE-302085	1	0	27	0
Q-0077	CASE-000941	1	0	28	0
Q-0077	CASE-301312	1	0	29	0
Q-0077	CASE-301705	1	0	30	0
Q-0077	CASE-302144	1	0	31	0
Q-0077	CASE-300285	1	0	32	0
Q-0077	CASE-301470	1	0	33	0
Q-0077	CASE-301242	1	0	34	0
Q-0077	CASE-000261	1	1	35	26
Q-0077	CASE-302019	1	0	36	0
Q-0077	CASE-300342	1	0	37	0
Q-0077	CASE-301101	1	0	38	0
Q-0077	CASE-301506	1	0	39	0
Q-0077	CASE-300781	1	0	41	0
Q-0077	CASE-301795	1	0	42	0
Q-0077	CASE-300334	1	0	43	0
Q-0077	CASE-301061	1	0	44	0
Q-0077	CASE-301505	1	0	45	0
Q-0077	CASE-300063	1	0	46	0
Q-0077	CASE-300829	1	0	47	0
Q-0077	CASE-500048	1	0	48	0
Q-0077	CASE-70039	1	0	49	0
Q-0077	CASE-300799	1	0	50	0
Q-0077	CASE-501120	0	1	0	21
Q-0077	CASE-700921	0	1	0	22
Q-0077	CASE-301485	0	1	0	23
Q-0077	CASE-701091	0	1	0	24
Q-0077	CASE-301146	0	1	0	27
Q-0077	CASE-701174	0	1	0	28
Q-0077	CASE-701231	0	1	0	29
Q-0077	CASE-701046	0	1	0	30
Q-0077	CASE-700411	0	1	0	31
Q-0077	CASE-700484	0	1	0	32
Q-0077	CASE-701148	0	1	0	33
Q-0077	CASE-301924	0	1	0	34
Q-0077	CASE-301934	0	1	0	35
Q-0077	CASE-300410	0	1	0	36
Q-0077	CASE-301338	0	1	0	37
Q-0077	CASE-300772	0	1	0	39
Q-0077	CASE-700295	0	1	0	40
Q-0077	CASE-701232	0	1	0	41
Q-0077	CASE-300605	0	1	0	42
Q-0077	CASE-700704	0	1	0	43
Q-0077	CASE-701150	0	1	0	44
Q-0077	CASE-700640	0	1	0	45
Q-0077	CASE-301377	0	1	0	46
Q-0077	CASE-300034	0	1	0	47
Q-0077	CASE-701028	0	1	0	48
Q-0077	CASE-600147	0	1	0	50
Q-0078	CASE-301190	1	1	21	23
Q-0078	CASE-300252	1	0	22	0
Q-0078	CASE-301370	1	0	23	0
Q-0078	CASE-301769	1	0	24	0
Q-0078	CASE-300766	1	0	26	0
Q-0078	CASE-300820	1	0	27	0
Q-0078	CASE-301450	1	0	28	0
Q-0078	CASE-301079	1	0	29	0
Q-0078	CASE-300058	1	0	30	0
Q-0078	CASE-301889	1	0	31	0
Q-0078	CASE-301374	1	0	32	0
Q-0078	CASE-301148	1	0	33	0
Q-0078	CASE-300330	1	0	34	0
Q-0078	CASE-300731	1	0	35	0
Q-0078	CASE-300094	1	0	36	0
Q-0078	CASE-300004	1	0	37	0
Q-0078	CASE-302133	1	0	38	0
Q-0078	CASE-300232	1	0	39	0
Q-0078	CASE-301106	1	0	40	0
Q-0078	CASE-300700	1	0	41	0
Q-0078	CASE-100007	1	0	42	0
Q-0078	CASE-300278	1	0	43	0
Q-0078	CASE-301575	1	0	44	0
Q-0078	CASE-301306	1	0	45	0
Q-0078	CASE-301097	1	0	46	0
Q-0078	CASE-301647	1	0	47	0
Q-0078	CASE-302055	1	0	48	0
Q-0078	CASE-301153	1	0	49	0
Q-0078	CASE-300511	1	0	50	0
Q-0078	CASE-600168	0	1	0	21
Q-0078	CASE-001180	0	1	0	22
Q-0078	CASE-700583	0	1	0	24
Q-0078	CASE-701264	0	1	0	25
Q-0078	CASE-300185	0	1	0	26
Q-0078	CASE-501308	0	1	0	27
Q-0078	CASE-301307	0	1	0	28
Q-0078	CASE-700154	0	1	0	29
Q-0078	CASE-300332	0	1	0	30
Q-0078	CASE-301636	0	1	0	31
Q-0078	CASE-500870	0	1	0	32
Q-0078	CASE-300718	0	1	0	33
Q-0078	CASE-301276	0	1	0	34
Q-0078	CASE-300643	0	1	0	35
Q-0078	CASE-700924	0	1	0	36
Q-0078	CASE-600157	0	1	0	37
Q-0078	CASE-500847	0	1	0	38
Q-0078	CASE-000647	0	1	0	39
Q-0078	CASE-301104	0	1	0	40
Q-0078	CASE-300536	0	1	0	41
Q-0078	CASE-302182	0	1	0	42
Q-0078	CASE-000985	0	1	0	43
Q-0078	CASE-301443	0	1	0	44
Q-0078	CASE-300012	0	1	0	45
Q-0078	CASE-300594	0	1	0	46
Q-0078	CASE-300681	0	1	0	47
Q-0078	CASE-301762	0	1	0	48
Q-0078	CASE-301510	0	1	0	49
Q-0078	CASE-700519	0	1	0	50
Q-0079	CASE-300974	1	0	21	0
Q-0079	CASE-301226	1	0	22	0
Q-0079	CASE-300586	1	0	23	0
Q-0079	CASE-301982	1	0	24	0
Q-0079	CASE-300299	1	0	25	0
Q-0079	CASE-300166	1	0	26	0
Q-0079	CASE-301394	1	0	27	0
Q-0079	CASE-301360	1	0	29	0
Q-0079	CASE-302022	1	0	30	0
Q-0079	CASE-301967	1	0	31	0
Q-0079	CASE-300573	1	0	32	0
Q-0079	CASE-301684	1	0	33	0
Q-0079	CASE-300156	1	0	35	0
Q-0079	CASE-300203	1	0	37	0
Q-0079	CASE-300441	1	0	38	0
Q-0079	CASE-301119	1	0	39	0
Q-0079	CASE-300053	1	0	40	0
Q-0079	CASE-302164	1	0	41	0
Q-0079	CASE-301657	1	0	42	0
Q-0079	CASE-301077	1	0	43	0
Q-0079	CASE-301390	1	0	44	0
Q-0079	CASE-301162	1	0	45	0
Q-0079	CASE-300168	1	0	46	0
Q-0079	CASE-301288	1	0	47	0
Q-0079	CASE-301846	1	0	48	0
Q-0079	CASE-300255	1	0	49	0
Q-0079	CASE-301206	1	0	50	0
Q-0079	CASE-301787	0	1	0	22
Q-0079	CASE-700124	0	1	0	23
Q-0079	CASE-302041	0	1	0	24
Q-0079	CASE-301521	0	1	0	25
Q-0079	CASE-301007	0	1	0	26
Q-0079	CASE-301556	0	1	0	27
Q-0079	CASE-60014	0	1	0	28
Q-0079	CASE-300971	0	1	0	29
Q-0079	CASE-300823	0	1	0	30
Q-0079	CASE-300624	0	1	0	31
Q-0079	CASE-700173	0	1	0	32
Q-0079	CASE-301897	0	1	0	34
Q-0079	CASE-100015	0	1	0	35
Q-0079	CASE-000304	0	1	0	36
Q-0079	CASE-300387	0	1	0	37
Q-0079	CASE-300271	0	1	0	38
Q-0079	CASE-700012	0	1	0	39
Q-0079	CASE-001505	0	1	0	40
Q-0079	CASE-301290	0	1	0	41
Q-0079	CASE-30025	0	1	0	42
Q-0079	CASE-300484	0	1	0	43
Q-0079	CASE-301287	0	1	0	44
Q-0079	CASE-001234	0	1	0	46
Q-0079	CASE-300028	0	1	0	47
Q-0079	CASE-300495	0	1	0	48
Q-0079	CASE-301224	0	1	0	49
Q-0081	CASE-000753	1	0	21	0
Q-0081	CASE-300739	1	1	22	39
Q-0081	CASE-300090	1	0	23	0
Q-0081	CASE-600204	1	0	25	0
Q-0081	CASE-301110	1	0	27	0
Q-0081	CASE-300283	1	0	28	0
Q-0081	CASE-300651	1	0	29	0
Q-0081	CASE-301939	1	0	30	0
Q-0081	CASE-000207	1	0	31	0
Q-0081	CASE-001305	1	1	33	47
Q-0081	CASE-300705	1	0	34	0
Q-0081	CASE-300365	1	0	35	0
Q-0081	CASE-500280	1	1	36	46
Q-0081	CASE-60003	1	0	37	0
Q-0081	CASE-300376	1	0	38	0
Q-0081	CASE-300405	1	0	39	0
Q-0081	CASE-300037	1	0	40	0
Q-0081	CASE-300854	1	0	41	0
Q-0081	CASE-300729	1	0	43	0
Q-0081	CASE-300591	1	0	44	0
Q-0081	CASE-301927	1	0	46	0
Q-0081	CASE-300490	1	1	47	28
Q-0081	CASE-500607	1	1	48	48
Q-0081	CASE-300883	1	0	49	0
Q-0081	CASE-700516	0	1	0	22
Q-0081	CASE-302104	0	1	0	23
Q-0081	CASE-600096	0	1	0	24
Q-0081	CASE-300543	0	1	0	25
Q-0081	CASE-300702	0	1	0	27
Q-0081	CASE-80180	0	1	0	29
Q-0081	CASE-501375	0	1	0	30
Q-0081	CASE-301929	0	1	0	31
Q-0081	CASE-501134	0	1	0	32
Q-0081	CASE-600205	0	1	0	33
Q-0081	CASE-700362	0	1	0	34
Q-0081	CASE-300910	0	1	0	35
Q-0081	CASE-701086	0	1	0	36
Q-0081	CASE-701115	0	1	0	37
Q-0081	CASE-301149	0	1	0	38
Q-0081	CASE-701244	0	1	0	40
Q-0081	CASE-701124	0	1	0	41
Q-0081	CASE-300622	0	1	0	42
Q-0081	CASE-301522	0	1	0	43
Q-0081	CASE-500595	0	1	0	44
Q-0081	CASE-302027	0	1	0	45
Q-0081	CASE-500051	0	1	0	50
Q-0082	CASE-700227	1	0	21	0
Q-0082	CASE-301973	1	0	22	0
Q-0082	CASE-000141	1	0	23	0
Q-0082	CASE-300940	1	0	24	0
Q-0082	CASE-301310	1	0	25	0
Q-0082	CASE-301395	1	0	26	0
Q-0082	CASE-300389	1	0	27	0
Q-0082	CASE-300848	1	0	28	0
Q-0082	CASE-301751	1	0	29	0
Q-0082	CASE-300228	1	0	30	0
Q-0082	CASE-301186	1	0	31	0
Q-0082	CASE-300269	1	1	33	50
Q-0082	CASE-300666	1	0	34	0
Q-0082	CASE-300558	1	0	35	0
Q-0082	CASE-301237	1	0	36	0
Q-0082	CASE-300168	1	0	37	0
Q-0082	CASE-300947	1	0	38	0
Q-0082	CASE-301531	1	0	39	0
Q-0082	CASE-300568	1	0	40	0
Q-0082	CASE-300549	1	0	41	0
Q-0082	CASE-301848	1	1	42	33
Q-0082	CASE-700301	1	0	43	0
Q-0082	CASE-301033	1	0	45	0
Q-0082	CASE-301394	1	0	46	0
Q-0082	CASE-301796	1	0	47	0
Q-0082	CASE-301412	1	0	48	0
Q-0082	CASE-300579	1	1	49	43
Q-0082	CASE-300058	1	0	50	0
Q-0082	CASE-300417	0	1	0	21
Q-0082	CASE-301070	0	1	0	23
Q-0082	CASE-301026	0	1	0	25
Q-0082	CASE-700264	0	1	0	26
Q-0082	CASE-300575	0	1	0	27
Q-0082	CASE-301578	0	1	0	28
Q-0082	CASE-300148	0	1	0	29
Q-0082	CASE-301625	0	1	0	30
Q-0082	CASE-700259	0	1	0	31
Q-0082	CASE-301198	0	1	0	32
Q-0082	CASE-301712	0	1	0	34
Q-0082	CASE-001006	0	1	0	36
Q-0082	CASE-700346	0	1	0	37
Q-0082	CASE-300433	0	1	0	38
Q-0082	CASE-301128	0	1	0	39
Q-0082	CASE-301966	0	1	0	40
Q-0082	CASE-301195	0	1	0	41
Q-0082	CASE-301579	0	1	0	42
Q-0082	CASE-300159	0	1	0	44
Q-0082	CASE-700660	0	1	0	45
Q-0082	CASE-300733	0	1	0	46
Q-0082	CASE-700321	0	1	0	47
Q-0082	CASE-700591	0	1	0	48
Q-0082	CASE-701084	0	1	0	49
Q-0084	CASE-800516	1	0	21	0
Q-0084	CASE-800659	1	1	22	37
Q-0084	CASE-80277	1	1	23	49
Q-0084	CASE-80327	1	0	24	0
Q-0084	CASE-800333	1	0	25	0
Q-0084	CASE-800390	1	0	27	0
Q-0084	CASE-800845	1	0	28	0
Q-0084	CASE-000361	1	0	29	0
Q-0084	CASE-800705	1	1	30	29
Q-0084	CASE-30118	1	0	32	0
Q-0084	CASE-70132	1	0	33	0
Q-0084	CASE-70054	1	0	34	0
Q-0084	CASE-800813	1	0	35	0
Q-0084	CASE-80352	1	1	36	35
Q-0084	CASE-800835	1	0	37	0
Q-0084	CASE-800803	1	0	38	0
Q-0084	CASE-800121	1	0	39	0
Q-0084	CASE-80121	1	0	40	0
Q-0084	CASE-80329	1	0	41	0
Q-0084	CASE-80071	1	0	42	0
Q-0084	CASE-800171	1	0	43	0
Q-0084	CASE-800094	1	0	45	0
Q-0084	CASE-001249	1	0	46	0
Q-0084	CASE-800318	1	0	47	0
Q-0084	CASE-800678	1	0	48	0
Q-0084	CASE-800211	1	0	49	0
Q-0084	CASE-800775	1	1	50	28
Q-0084	CASE-800522	0	1	0	21
Q-0084	CASE-001416	0	1	0	24
Q-0084	CASE-800566	0	1	0	27
Q-0084	CASE-80173	0	1	0	30
Q-0084	CASE-800763	0	1	0	31
Q-0084	CASE-100064	0	1	0	32
Q-0084	CASE-80275	0	1	0	33
Q-0084	CASE-000274	0	1	0	34
Q-0084	CASE-80231	0	1	0	38
Q-0084	CASE-001118	0	1	0	40
Q-0084	CASE-70041	0	1	0	41
Q-0084	CASE-800468	0	1	0	42
Q-0084	CASE-000472	0	1	0	43
Q-0084	CASE-80428	0	1	0	44
Q-0084	CASE-80332	0	1	0	45
Q-0084	CASE-20091	0	1	0	46
Q-0084	CASE-001356	0	1	0	47
Q-0084	CASE-80105	0	1	0	48
Q-0084	CASE-800805	0	1	0	50
Q-0085	CASE-100076	1	0	21	0
Q-0085	CASE-800527	1	0	22	0
Q-0085	CASE-800058	1	0	23	0
Q-0085	CASE-000080	1	1	24	46
Q-0085	CASE-800697	1	0	25	0
Q-0085	CASE-800237	1	0	26	0
Q-0085	CASE-001304	1	0	27	0
Q-0085	CASE-800723	1	0	28	0
Q-0085	CASE-800682	1	0	29	0
Q-0085	CASE-80437	1	0	30	0
Q-0085	CASE-000888	1	1	31	45
Q-0085	CASE-800722	1	0	32	0
Q-0085	CASE-800298	1	0	33	0
Q-0085	CASE-001317	1	0	34	0
Q-0085	CASE-800014	1	0	35	0
Q-0085	CASE-800744	1	1	36	31
Q-0085	CASE-000246	1	0	37	0
Q-0085	CASE-800225	1	0	38	0
Q-0085	CASE-800696	1	0	39	0
Q-0085	CASE-800501	1	0	40	0
Q-0085	CASE-800841	1	0	42	0
Q-0085	CASE-001297	1	0	43	0
Q-0085	CASE-800498	1	0	44	0
Q-0085	CASE-800571	1	0	45	0
Q-0085	CASE-80078	1	0	46	0
Q-0085	CASE-800174	1	0	47	0
Q-0085	CASE-80349	1	1	48	49
Q-0085	CASE-001232	1	0	49	0
Q-0085	CASE-800680	1	0	50	0
Q-0085	CASE-001309	0	1	0	21
Q-0085	CASE-700492	0	1	0	22
Q-0085	CASE-700606	0	1	0	23
Q-0085	CASE-700979	0	1	0	25
Q-0085	CASE-000025	0	1	0	26
Q-0085	CASE-700921	0	1	0	27
Q-0085	CASE-700710	0	1	0	28
Q-0085	CASE-000327	0	1	0	29
Q-0085	CASE-700815	0	1	0	30
Q-0085	CASE-700711	0	1	0	32
Q-0085	CASE-700623	0	1	0	33
Q-0085	CASE-80183	0	1	0	34
Q-0085	CASE-700382	0	1	0	35
Q-0085	CASE-800043	0	1	0	36
Q-0085	CASE-600042	0	1	0	37
Q-0085	CASE-001274	0	1	0	38
Q-0085	CASE-000202	0	1	0	39
Q-0085	CASE-700054	0	1	0	40
Q-0085	CASE-501297	0	1	0	41
Q-0085	CASE-700386	0	1	0	42
Q-0085	CASE-000192	0	1	0	44
Q-0085	CASE-600409	0	1	0	47
Q-0085	CASE-30100	0	1	0	48
Q-0085	CASE-001228	0	1	0	50
Q-0088	CASE-000720	1	0	21	0
Q-0088	CASE-80089	1	1	22	44
Q-0088	CASE-800065	1	0	25	0
Q-0088	CASE-001394	1	0	27	0
Q-0088	CASE-20075	1	0	28	0
Q-0088	CASE-80137	1	1	29	38
Q-0088	CASE-20093	1	0	30	0
Q-0088	CASE-80427	1	0	31	0
Q-0088	CASE-000527	1	0	33	0
Q-0088	CASE-80125	1	1	34	37
Q-0088	CASE-800245	1	0	35	0
Q-0088	CASE-800193	1	1	36	40
Q-0088	CASE-001133	1	1	37	21
Q-0088	CASE-20013	1	1	38	30
Q-0088	CASE-000747	1	0	40	0
Q-0088	CASE-30076	1	0	42	0
Q-0088	CASE-20054	1	1	43	34
Q-0088	CASE-800161	1	1	44	23
Q-0088	CASE-000639	1	0	46	0
Q-0088	CASE-800002	1	0	47	0
Q-0088	CASE-001402	1	1	48	48
Q-0088	CASE-800515	1	1	49	41
Q-0088	CASE-20067	1	0	50	0
Q-0088	CASE-800031	0	1	0	26
Q-0088	CASE-80143	0	1	0	27
Q-0088	CASE-80307	0	1	0	29
Q-0088	CASE-80129	0	1	0	32
Q-0088	CASE-001342	0	1	0	33
Q-0088	CASE-800363	0	1	0	35
Q-0088	CASE-800147	0	1	0	36
Q-0088	CASE-80248	0	1	0	39
